OBJECTID;cdestacao;ano;sguf;entidade;corpodagua;ambiente;nuecoli;medecoli;minecoli;maxecoli;devecoli;latitude;longitude
1860;65180000;2020;PR;Águas Paraná;Rio Canoinhas;1;6,000000000000000;480,000000000000000;100,000000000000000;1400,000000000000000;518,266340789999958;-26,111574000000001;-50,362068000000001
1861;65208000;2020;PR;ANA;Rio Potinga;1;6,000000000000000;281,666666670000041;100,000000000000000;590,000000000000000;242,603929620000002;-25,911033000000000;-50,525682999999994
1862;65220000;2020;PR;Águas Paraná;Rio Iguaçu;1;6,000000000000000;156,666666669999984;100,000000000000000;330,000000000000000;95,638207150000000;-26,019167000000003;-50,592500000000001
1863;65260000;2020;PR;Águas Paraná;TIMBÓ;1;5,000000000000000;498,000000000000000;100,000000000000000;1600,000000000000000;651,551993320000065;-26,583055999999999;-50,750000000000000
1864;65295000;2020;PR;Águas Paraná;TIMBÓ;1;6,000000000000000;618,333333329999959;100,000000000000000;1900,000000000000000;784,867292389999989;-26,383889000000000;-50,878056000000001
1865;65310000;2020;PR;Águas Paraná;Rio Iguaçu;1;6,000000000000000;2116,666666669999813;100,000000000000000;7300,000000000000000;2848,449870839999676;-26,226944000000000;-51,079999999999998
1866;65365000;2020;PR;Águas Paraná;Rio Espingarda;1;6,000000000000000;6923,333333330000642;100,000000000000000;37000,000000000000000;14767,844347320000452;-26,177222000000000;-51,219722000000004
1867;65365800;2020;PR;Águas Paraná;Rio Iguaçu;1;6,000000000000000;4400,000000000000000;100,000000000000000;22000,000000000000000;8634,769249959999797;-26,165277999999997;-51,227778000000001
1868;65370000;2020;PR;Águas Paraná;Rio Jangada;1;6,000000000000000;826,666666670000041;100,000000000000000;2400,000000000000000;978,522696040000028;-26,386944000000000;-51,271667000000001
1869;65415000;2020;PR;Águas Paraná;Rio Palmital;1;6,000000000000000;100,000000000000000;100,000000000000000;100,000000000000000;0,000000000000000;-26,031943999999999;-51,142222000000004
1870;65774300;2020;PR;IAT;Rio Iguaçu;1;2,000000000000000;100,000000000000000;100,000000000000000;100,000000000000000;0,000000000000000;-26,001911000000000;-51,633915999999999
1871;65808500;2020;PR;Águas Paraná;RIO BANANAS;1;5,000000000000000;426,000000000000000;100,000000000000000;1400,000000000000000;552,068836290000036;-25,444600000000001;-51,446800000000003
1872;65809000;2020;PR;Águas Paraná;Rio das Pedras;1;5,000000000000000;122,000000000000000;100,000000000000000;210,000000000000000;49,193495499999997;-25,397777999999999;-51,435833000000002
1873;65810700;2020;PR;Águas Paraná;CASCAVEL;1;6,000000000000000;11593,333333329999732;730,000000000000000;45000,000000000000000;17017,893720039999607;-25,416111000000001;-51,508889000000003
1874;65819300;2020;PR;IAT;Rio Pinhão;1;2,000000000000000;275,000000000000000;100,000000000000000;450,000000000000000;247,487373420000011;-25,596811000000002;-51,676195999999997
1875;65825000;2020;PR;Águas Paraná;Rio Jordão;1;2,000000000000000;3600,000000000000000;100,000000000000000;7100,000000000000000;4949,747468309999931;-25,638056000000002;-51,967222000000000
1876;65854500;2020;PR;Águas Paraná;CAVERNOSO;1;2,000000000000000;345,000000000000000;100,000000000000000;590,000000000000000;346,482322780000004;-25,379999999999999;-52,024999999999999
1877;65874990;2020;PR;Águas Paraná;Rio do Meio;1;6,000000000000000;11455,000000000000000;330,000000000000000;60000,000000000000000;23811,874138760002097;-25,855832999999997;-52,546111000000003
1878;65883070;2020;PR;Águas Paraná;Rio Capivara;1;6,000000000000000;4750,000000000000000;210,000000000000000;21000,000000000000000;8045,709415579999586;-25,813889000000000;-52,673333000000000
1879;65925000;2020;PR;ANA;Rio Chopim;1;6,000000000000000;136,666666669999984;100,000000000000000;210,000000000000000;56,803755740000000;-26,280000000000001;-52,299999999999997
1880;65925800;2020;PR;Águas Paraná;Rio Pato Branco;1;6,000000000000000;818,333333329999959;100,000000000000000;2200,000000000000000;875,018095050000056;-26,284167000000000;-52,589444000000000
1881;65945000;2020;PR;Águas Paraná;Rio Vitorino;1;6,000000000000000;3266,666666669999813;100,000000000000000;8800,000000000000000;3555,652776450000147;-26,050277999999999;-52,800833000000004
1882;65948000;2020;PR;Águas Paraná;Rio Marmeleiro;1;6,000000000000000;5420,000000000000000;100,000000000000000;27000,000000000000000;10635,211328410001443;-26,152500000000000;-53,019722000000002
1883;65950200;2020;PR;Águas Paraná;Rio Marrecas;1;6,000000000000000;88468,333333329996094;210,000000000000000;490000,000000000000000;197051,936343359993771;-26,081667000000003;-53,073889000000001
1884;65955000;2020;PR;Águas Paraná;Rio Santana;1;5,000000000000000;920,000000000000000;100,000000000000000;3300,000000000000000;1386,362146050000092;-25,914999999999999;-52,849444000000005
1885;65960000;2020;PR;Águas Paraná;Rio Chopim;1;6,000000000000000;25266,666666670000268;100,000000000000000;150000,000000000000000;61107,259688739999547;-25,769167000000003;-52,926667000000002
1886;65970000;2020;PR;Águas Paraná;Rio Guarani;1;6,000000000000000;196,666666669999984;100,000000000000000;570,000000000000000;188,113440950000012;-25,393611000000000;-53,103611000000001
1887;65970250;2020;PR;Águas Paraná;Rio Boa Esperança;1;6,000000000000000;935,000000000000000;100,000000000000000;2500,000000000000000;866,365973479999980;-25,639443999999997;-53,214167000000003
1888;65974500;2020;PR;Águas Paraná;Rio Sarandi;1;6,000000000000000;3086,666666669999813;100,000000000000000;16000,000000000000000;6350,513889969999582;-25,769400000000001;-53,515599999999999
1889;65974590;2020;PR;IAT;Rio Cotegipe;1;4,000000000000000;7868,750000000000000;45,000000000000000;31000,000000000000000;15421,327426109999578;-25,584817000000001;-53,500799999999998
1890;65976001;2020;PR;Águas Paraná;Rio Cascavel;1;5,000000000000000;386,000000000000000;100,000000000000000;710,000000000000000;301,711783000000025;-25,029722000000000;-53,464722000000002
1891;65979000;2020;PR;Águas Paraná;Rio Andrada;1;6,000000000000000;2226,333333329999732;78,000000000000000;6400,000000000000000;2870,126245769999969;-25,433100000000000;-53,516700000000000
1892;65985220;2020;PR;Águas Paraná;Rio Siemens;1;6,000000000000000;8095,000000000000000;320,000000000000000;29000,000000000000000;11901,518810640000083;-25,683100000000000;-53,748600000000003
1893;65987002;2020;PR;Águas Paraná;RIO IGUAÇU;1;6,000000000000000;1890,000000000000000;100,000000000000000;8300,000000000000000;3266,753740340000149;-25,573799999999999;-53,944499999999998
1894;65990550;2020;PR;Águas Paraná;Rio Santo Antonio;1;6,000000000000000;11241,666666670000268;100,000000000000000;54000,000000000000000;21459,081449739998789;-25,746110999999999;-53,840278000000005
1895;65992501;2020;PR;COPEL;Rio Iguaçu;1;6,000000000000000;144,666666669999984;18,000000000000000;440,000000000000000;148,629292759999998;-25,680000000000000;-54,439999999999998
1896;65996000;2020;PR;Águas Paraná;Rio Tamandua;1;7,000000000000000;23954,285714289999305;100,000000000000000;150000,000000000000000;55887,291893939996953;-25,569199999999999;-54,518299999999996
1897;81019350;2020;PR;Águas Paraná;AÇUNGUI;1;6,000000000000000;155,000000000000000;100,000000000000000;210,000000000000000;60,249481330000002;-25,236667000000001;-49,594166999999999
1898;81102000;2020;PR;Águas Paraná;Informação não disponível;1;6,000000000000000;523,333333329999959;100,000000000000000;2300,000000000000000;875,183790219999992;-24,930277999999998;-49,483055999999998
1899;81120000;2020;PR;Águas Paraná;Rio Piedade;1;6,000000000000000;1405,000000000000000;210,000000000000000;6400,000000000000000;2454,552912450000349;-25,341792999999999;-49,184367999999999
1900;81125000;2020;PR;Águas Paraná;Rio Turvo;1;6,000000000000000;35371,666666669996630;100,000000000000000;210000,000000000000000;85550,772624599994742;-25,341792999999999;-49,184367999999999
1901;81135000;2020;PR;Águas Paraná;Rio Ribeira do Iguape;1;6,000000000000000;1035,000000000000000;100,000000000000000;4300,000000000000000;1611,716476309999962;-25,341792999999999;-49,184367999999999
1902;81139500;2020;PR;Águas Paraná;RIO PONTA GROSSA;1;6,000000000000000;6025,000000000000000;210,000000000000000;34000,000000000000000;13706,109221800001251;-24,843499999999999;-49,273400000000002
1903;81160000;2020;PR;Águas Paraná;RIO ITAPIRAPUÃ;1;6,000000000000000;8351,666666670000268;320,000000000000000;47000,000000000000000;18937,777500719999807;-24,673100000000002;-49,302199999999999
1904;81335000;2020;PR;Águas Paraná;Rio Pardo;1;6,000000000000000;523,333333329999959;100,000000000000000;1000,000000000000000;311,362596770000039;-24,743600000000001;-48,504700000000000
1905;82002000;2020;PR;Águas Paraná;GUARAQUEÇABA;1;2,000000000000000;155,000000000000000;100,000000000000000;210,000000000000000;77,781745930000000;-25,160000000000000;-48,242500000000000
1906;82006000;2020;PR;Águas Paraná;Informação não disponível;1;2,000000000000000;100,000000000000000;100,000000000000000;100,000000000000000;0,000000000000000;-25,152777999999998;-48,395555999999999
1907;82009800;2020;PR;Águas Paraná;RIO TAGAÇABA;1;6,000000000000000;135,000000000000000;100,000000000000000;310,000000000000000;85,732140999999999;-25,199999999999999;-48,466700000000003
1908;82065000;2020;PR;Águas Paraná;Rio Cachoeira;1;7,000000000000000;185,714285710000013;100,000000000000000;590,000000000000000;182,925954310000009;-25,242777999999998;-48,747500000000002
1909;82140700;2020;PR;Águas Paraná;RIO DO NUNES;1;6,000000000000000;3750,000000000000000;100,000000000000000;22000,000000000000000;8940,637561160001496;-25,342600000000001;-48,773600000000002
1910;82169000;2020;PR;Águas Paraná;Rio Nhundiaquara;1;6,000000000000000;118,333333329999988;100,000000000000000;210,000000000000000;44,907311950000000;-25,421388999999998;-48,884722000000004
1911;82170000;2020;PR;Águas Paraná;Rio Nhundiaquara;1;6,000000000000000;566,666666670000041;100,000000000000000;2000,000000000000000;718,739637610000045;-25,476944000000000;-48,829999999999998
1912;82198000;2020;PR;Águas Paraná;Rio do Pinto;1;6,000000000000000;316,666666670000041;100,000000000000000;710,000000000000000;259,049544810000043;-25,544443999999999;-48,859999999999999
1913;82198300;2020;PR;Águas Paraná;RIO SAGRADO;1;6,000000000000000;705,000000000000000;100,000000000000000;1500,000000000000000;637,016483300000004;-25,526299999999999;-48,750700000000002
1914;82222000;2020;PR;IAT;Rio Guaraquaçu;1;6,000000000000000;1080,000000000000000;100,000000000000000;5300,000000000000000;2071,743227330000082;-25,666667000000000;-48,500000000000000
1915;82234000;2020;PR;Águas Paraná;RIO CUBATÃO;1;6,000000000000000;175,000000000000000;100,000000000000000;440,000000000000000;137,076620910000003;-25,816700000000001;-48,799999999999997
1916;82249000;2020;PR;Águas Paraná;Informação não disponível;1;2,000000000000000;100,000000000000000;100,000000000000000;100,000000000000000;0,000000000000000;-25,933056000000001;-48,852222000000005
1917;00RJ02PS0410;2020;RJ;INEA;Rio Paraíba do Sul;2;14,000000000000000;246,857142860000010;18,000000000000000;2300,000000000000000;607,062898420000010;-22,529032999999998;-44,568493999999994
1918;00RJ02PS0413;2020;RJ;INEA;Rio Paraíba do Sul;1;13,000000000000000;8871,538461539999844;330,000000000000000;24000,000000000000000;7582,734605839999858;-22,466896999999999;-44,447924999999998
1919;00RJ02PS0415;2020;RJ;INEA;Rio Paraíba do Sul;1;13,000000000000000;7099,846153849999610;20,000000000000000;23000,000000000000000;7109,646520119999877;-22,450468999999998;-44,300378000000002
1920;00RJ02PS0418;2020;RJ;INEA;Rio Paraíba do Sul;1;13,000000000000000;7600,769230769999922;130,000000000000000;23000,000000000000000;7357,281496970000262;-22,525772000000000;-44,189953000000003
1921;00RJ02PS0419;2020;RJ;INEA;Rio Paraíba do Sul;1;13,000000000000000;17616,923076920000312;330,000000000000000;49000,000000000000000;15807,174734180000087;-22,519969000000000;-44,133203000000002
1922;00RJ02PS0421;2020;RJ;INEA;Rio Paraíba do Sul;1;14,000000000000000;32514,285714289999305;330,000000000000000;92000,000000000000000;29340,424912840000616;-22,478450000000002;-44,063019000000004
1923;00RJ02PS0423;2020;RJ;INEA;Informação não disponível;1;14,000000000000000;18397,857142860000749;170,000000000000000;54000,000000000000000;19684,653991049999604;-22,499030999999999;-43,934578000000002
1924;00RJ02PS0425;2020;RJ;INEA;Rio Paraíba do Sul;1;13,000000000000000;53573,846153850005066;170,000000000000000;540000,000000000000000;146801,964708610001253;-22,464981000000002;-43,827593999999998
1925;00RJ02PS0430;2020;RJ;INEA;Rio Paraíba do Sul;1;13,000000000000000;11305,384615379998650;170,000000000000000;49000,000000000000000;13941,414691120000498;-22,105022000000002;-43,169419000000005
1926;00RJ02PS0431;2020;RJ;INEA;Rio Paraíba do Sul;1;13,000000000000000;3215,076923080000142;18,000000000000000;14000,000000000000000;5433,382102970000233;-22,034722000000002;-42,996389000000001
1927;00RJ02PS0432;2020;RJ;INEA;Rio Paraíba do Sul;1;13,000000000000000;724,076923080000029;20,000000000000000;3300,000000000000000;908,318635499999914;-21,990963999999998;-42,909986000000004
1928;00RJ02PS0434;2020;RJ;INEA;Informação não disponível;1;13,000000000000000;322,000000000000000;18,000000000000000;1100,000000000000000;304,933872610000037;-21,666457999999999;-42,082964000000004
1929;00RJ02PS0436;2020;RJ;INEA;Informação não disponível;1;13,000000000000000;1832,153846149999936;18,000000000000000;7900,000000000000000;2029,603485339999907;-21,629167000000002;-41,154167000000001
1930;00RJ02PS0439;2020;RJ;INEA;Informação não disponível;1;13,000000000000000;8036,769230769999922;78,000000000000000;33000,000000000000000;9080,108792980001454;-21,643332999999998;-41,745833000000005
1931;00RJ02PS0441;2020;RJ;INEA;Informação não disponível;1;13,000000000000000;966,769230769999922;18,000000000000000;4900,000000000000000;1259,506130320000011;-21,744443999999998;-41,330556000000001
1932;00RJ04DB0010;2020;RJ;INEA;Rio Duas Barras;1;5,000000000000000;3360,000000000000000;1300,000000000000000;4900,000000000000000;1608,726204179999968;-22,239111000000001;-42,057499999999997
1933;00RJ04IM0010;2020;RJ;INEA;Rio Imboassica;1;5,000000000000000;14232,000000000000000;110,000000000000000;70000,000000000000000;31175,570884910001041;-22,418694000000002;-41,860722000000003
1934;00RJ04MC0002;2020;RJ;INEA;Rio Macaé;1;5,000000000000000;3686,000000000000000;130,000000000000000;13000,000000000000000;5594,097782480000205;-22,295017000000001;-41,876981000000001
1935;00RJ04MC0010;2020;RJ;INEA;Rio Macaé;1;5,000000000000000;555,600000000000023;78,000000000000000;800,000000000000000;333,176829929999997;-22,372719000000004;-42,310893999999998
1936;00RJ04RB0010;2020;RJ;INEA;Rio Bonito;1;5,000000000000000;214,800000000000011;18,000000000000000;700,000000000000000;279,193839470000000;-22,387139000000001;-42,310499999999998
1937;00RJ04RO0015;2020;RJ;INEA;Rio das Ostras;1;5,000000000000000;4018,000000000000000;490,000000000000000;11000,000000000000000;4242,006600650000109;-22,517972000000000;-41,932211000000002
1938;00RJ04SN0005;2020;RJ;INEA;Rio Sana;1;5,000000000000000;847,000000000000000;45,000000000000000;3300,000000000000000;1376,197660219999989;-22,361416999999999;-42,202333000000003
1939;00RJ04SP0010;2020;RJ;INEA;Rio São Pedro;1;5,000000000000000;3175,599999999999909;78,000000000000000;5400,000000000000000;2149,645738260000144;-22,233332999999998;-42,017693999999999
1940;00RJ04SP0050;2020;RJ;INEA;Rio São Pedro;1;5,000000000000000;3110,000000000000000;330,000000000000000;13000,000000000000000;5538,307503199999701;-22,277777999999998;-41,872778000000004
1941;00RJ05BC0002;2020;RJ;INEA;Rio Bacaxá;1;5,000000000000000;341,199999999999989;18,000000000000000;790,000000000000000;315,206598920000033;-22,712391999999998;-42,360164000000005
1942;00RJ05CP0002;2020;RJ;INEA;Rio Capivari;1;5,000000000000000;2415,000000000000000;45,000000000000000;7900,000000000000000;3218,998291389999849;-22,642692000000000;-42,400175000000004
